inst_code,institute_name,place,dist,coed,type,year_of_estb,branch,branch_name,oc_boys,oc_girls,bc_a_boys,bc_a_girls,bc_b_boys,bc_b_girls,bc_c_boys,bc_c_girls,bc_d_boys,bc_d_girls,bc_e_boys,bc_e_girls,sc_boys,sc_girls,st_boys,st_girls,ews_gen_ou,ews_girls_ou,tuition_fee,affiliated_to,source_year
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,CIV,CIVIL ENGINEERING,71324.0,80821,124943.0,124943,109320.0,118226,71324.0,80821,113426.0,113426,111343.0,111343,121616.0,121616,119679.0,119679,71324.0,80821,100000,OU,2022
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,CME,COMPUTER ENGINEERING,24519.0,35088,94079.0,105484,54722.0,58523,24519.0,35088,43231.0,62573,42726.0,42726,122474.0,124660,90365.0,119356,33881.0,35088,100000,OU,2022
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,CSE,COMPUTER SCIENCE AND ENGINEERING,13081.0,13717,31570.0,39031,23234.0,24238,27954.0,47622,22378.0,24064,30242.0,47922,46786.0,46786,33499.0,35625,15132.0,15132,100000,OU,2022
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,29221.0,30950,71898.0,104453,64626.0,68995,29221.0,71341,47855.0,47855,83875.0,116468,98823.0,122424,102679.0,112313,30842.0,40430,100000,OU,2022
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53466.0,58398,100491.0,101373,102165.0,105236,103400.0,103400,114821.0,114821,113309.0,117422,124791.0,124791,125904.0,125904,80739.0,115276,100000,OU,2022
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,INF,INFORMATION TECHNOLOGY,16550.0,17177,36980.0,63268,26586.0,26586,16550.0,17177,25750.0,25750,36697.0,36697,52955.0,54913,51636.0,51636,16550.0,18081,100000,OU,2022
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,MEC,MECHANICAL ENGINEERING,97385.0,112731,116242.0,116242,124623.0,124623,97385.0,112731,115017.0,115017,97385.0,112731,122321.0,122321,125828.0,125828,100876.0,112731,100000,OU,2022
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,41816.0,41816,82946.0,92129,75338.0,111246,46541.0,46541,69301.0,92211,45911.0,78495,119661.0,125463,63955.0,124748,54378.0,54378,78000,OU,2022
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CIV,CIVIL ENGINEERING,52327.0,108075,52327.0,108075,97130.0,108075,102768.0,108075,52327.0,108075,117622.0,117622,121010.0,125529,125314.0,125314,52327.0,108075,78000,OU,2022
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,26412.0,31604,49350.0,65263,41663.0,41663,26412.0,75535,45540.0,50056,42133.0,60014,61312.0,94686,57443.0,57443,38051.0,38051,78000,OU,2022
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,60511.0,65539,103402.0,113262,109758.0,114712,84920.0,84920,84275.0,99864,70976.0,113701,125410.0,125410,122122.0,122122,70857.0,73074,78000,OU,2022
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,59473.0,84600,114607.0,114607,99454.0,114293,59473.0,84600,106008.0,115857,114784.0,114784,125120.0,125120,125752.0,125752,59473.0,84600,78000,OU,2022
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,79106.0,112405,80227.0,112405,114144.0,114144,79106.0,112405,79106.0,112405,115611.0,115611,125762.0,125762,125968.0,125968,79106.0,112405,78000,OU,2022
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,50391.0,76017,99001.0,111272,90790.0,116463,67103.0,85212,84062.0,111687,92254.0,95811,119975.0,119395,99524.0,123375,69640.0,116614,62000,JNTUH,2022
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,50391.0,111888,99001.0,116237,90790.0,117633,67103.0,111888,84062.0,118517,92254.0,111888,119975.0,125668,99524.0,126011,69640.0,111888,62000,JNTUH,2022
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CIV,CIVIL ENGINEERING,50391.0,110683,99001.0,125052,90790.0,110683,67103.0,110683,84062.0,110683,92254.0,110683,119975.0,125498,99524.0,125052,69640.0,110683,62000,JNTUH,2022
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,50391.0,53250,99001.0,116787,90790.0,95718,67103.0,77480,84062.0,88875,92254.0,80588,119975.0,119624,99524.0,109696,69640.0,65332,62000,JNTUH,2022
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50391.0,103390,99001.0,117618,90790.0,116153,67103.0,103390,84062.0,111298,92254.0,110218,119975.0,124920,99524.0,122431,69640.0,103390,62000,JNTUH,2022
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,50391.0,44157,99001.0,117189,90790.0,116808,67103.0,44157,84062.0,100932,92254.0,44157,119975.0,121121,99524.0,110032,69640.0,44157,62000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CIV,CIVIL ENGINEERING,49056.0,70913,99006.0,99006,81165.0,117421,81489.0,81489,104377.0,115913,76946.0,84866,118696.0,121274,98780.0,125755,111608.0,111608,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,10302.0,10794,21420.0,33782,16105.0,19006,32352.0,32352,15942.0,24366,22940.0,46150,39621.0,39621,37774.0,37774,10912.0,10912,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),8280.0,8280,22785.0,28674,14146.0,16581,8280.0,8280,13016.0,14049,16430.0,16430,26273.0,31767,22256.0,44162,8280.0,9615,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,7191.0,7902,16887.0,21860,11683.0,13407,10043.0,10043,10075.0,13485,10802.0,23884,23468.0,26038,20677.0,25126,7676.0,7902,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),7930.0,7930,16891.0,23685,14119.0,14119,7930.0,21558,12412.0,13793,8689.0,19819,31546.0,31546,21810.0,29875,7931.0,7964,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,16786.0,16786,34515.0,50242,31171.0,31246,16786.0,42229,24552.0,30465,44040.0,64044,66351.0,69453,34894.0,51020,17608.0,17608,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,22823.0,48628,105362.0,113527,59844.0,72956,22823.0,48628,43933.0,75938,114994.0,114994,90378.0,114833,73387.0,79892,60316.0,61198,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,9463.0,10670,14045.0,30674,16484.0,16484,9463.0,33048,9463.0,13226,19183.0,19183,28702.0,32957,26394.0,36189,9491.0,10777,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,MCT,MECHANICAL (MECHTRONICS) ENGINEERING,57285.0,100521,117429.0,117429,96155.0,115012,57285.0,100521,78244.0,100521,108175.0,108175,125221.0,125221,125330.0,125330,62150.0,100521,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,59557.0,59557,92708.0,92708,118219.0,118219,59557.0,59557,83737.0,106224,106399.0,107681,122268.0,122268,120041.0,120041,82515.0,111755,160000,JNTUH,2022
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,MMT,METALLURGY AND MATERIAL ENGINEERING,116527.0,121594,116527.0,121594,116527.0,121594,116527.0,121594,121594.0,121594,116527.0,121594,125607.0,125607,125881.0,125881,116527.0,121594,160000,JNTUH,2022
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,CSE,COMPUTER SCIENCE AND ENGINEERING,46321.0,46321,100773.0,100773,61282.0,70032,46321.0,46321,46321.0,46321,104811.0,104811,91060.0,91060,72199.0,76655,65439.0,65439,45000,MGUN,2022
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,79523.0,79523,100966.0,100966,108453.0,117988,79523.0,79523,92482.0,107233,105543.0,105543,125779.0,125779,97213.0,117948,101121.0,101121,45000,MGUN,2022
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,51311.0,110558,94616.0,111910,88275.0,110558,51311.0,110558,100783.0,110558,51311.0,110558,124436.0,124436,118972.0,118972,108460.0,110558,45000,MGUN,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ANE,AERONAUTICAL ENGINEERING,59938.0,74659,111910.0,111910,81328.0,103504,110633.0,110633,59938.0,74659,111440.0,115918,124710.0,124710,124589.0,124589,83293.0,83293,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CIV,CIVIL ENGINEERING,56374.0,101886,98789.0,101886,117732.0,117732,56374.0,101886,106711.0,106711,56374.0,101886,124279.0,124279,123723.0,123723,56374.0,101886,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,28413.0,28413,83127.0,88521,72373.0,72373,28413.0,110788,74478.0,74478,64034.0,105063,119361.0,124856,93916.0,112905,44061.0,49307,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),36518.0,36518,76447.0,95022,98992.0,118306,36518.0,108161,83903.0,83903,108475.0,108475,108313.0,124248,95045.0,119893,51881.0,53138,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,107837.0,107837,110083.0,110083,116993.0,117419,107837.0,107837,109378.0,109378,109467.0,109467,124004.0,124084,120666.0,125803,107837.0,107837,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,74005.0,114117,74005.0,114117,117698.0,117698,74005.0,114117,118199.0,118199,92254.0,114117,126062.0,126062,113963.0,125803,74005.0,114117,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,42289.0,60318,113325.0,113325,105579.0,105579,42289.0,60318,90063.0,99781,88499.0,109823,121906.0,124009,70357.0,118378,66768.0,66935,70000,JNTUH,2022
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,102466.0,113601,102466.0,113601,115460.0,115460,102466.0,113601,102466.0,113601,102466.0,113601,107678.0,113601,126078.0,126078,102466.0,113601,70000,JNTUH,2022
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),50391.0,86938,99001.0,124523,90790.0,125724,67103.0,125757,84062.0,125997,92254.0,115322,119975.0,118722,99524.0,123800,69640.0,86938,55000,JNTUH,2022
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,50391.0,86099,99001.0,102811,90790.0,110787,67103.0,99893,84062.0,119881,92254.0,121728,119975.0,119678,99524.0,116213,69640.0,86099,55000,JNTUH,2022
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),50391.0,76221,99001.0,115322,90790.0,123851,67103.0,76221,84062.0,122488,92254.0,97398,119975.0,123607,99524.0,124599,69640.0,76221,55000,JNTUH,2022
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50391.0,42219,99001.0,116021,90790.0,123794,67103.0,123851,84062.0,124474,92254.0,125403,119975.0,121447,99524.0,116636,69640.0,118295,55000,JNTUH,2022
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,50391.0,122929,99001.0,123800,90790.0,125940,67103.0,122929,84062.0,122929,92254.0,122929,119975.0,125717,99524.0,122929,69640.0,122929,55000,JNTUH,2022
MIPM,MOONRAY INST OF PHARM SCI,RAIKAL,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),78452.0,78452,78452.0,78452,78452.0,78452,78452.0,78452,78452.0,78452,78452.0,78452,78452.0,78452,78452.0,78452,78452.0,78452,57000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ANE,AERONAUTICAL ENGINEERING,39352.0,39352,87252.0,101976,96686.0,102382,39352.0,39352,89691.0,89819,49129.0,102328,126061.0,126061,114363.0,122702,70433.0,106359,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23715.0,27876,55576.0,83228,34299.0,38795,74007.0,74007,36160.0,38817,42335.0,53232,78919.0,101404,59446.0,119747,23715.0,27876,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),22101.0,23309,40261.0,77047,29648.0,32773,96372.0,96372,29104.0,31963,57893.0,57893,77870.0,82805,53399.0,77326,22101.0,23680,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,13523.0,16369,31947.0,39508,22654.0,23421,52377.0,52377,21077.0,21077,33376.0,46597,44804.0,50500,40171.0,65273,15952.0,16614,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,22774.0,26583,51574.0,61188,29883.0,39680,22774.0,31886,32898.0,32898,56478.0,60706,72767.0,109350,62747.0,62747,24057.0,26583,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),18548.0,18548,45704.0,57423,26884.0,28468,98443.0,98443,26310.0,28618,48848.0,73426,63472.0,91300,48181.0,116522,19742.0,21415,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,36651.0,44733,79569.0,92926,60793.0,64159,57025.0,63918,57915.0,65763,97831.0,97831,120791.0,122520,85833.0,122705,43247.0,44733,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,60340.0,60340,115563.0,115563,93514.0,112422,60340.0,60340,68549.0,115568,60340.0,114071,123991.0,123991,74545.0,115758,69655.0,87314,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,23804.0,26492,55037.0,55037,34715.0,41749,23804.0,69691,36550.0,36550,63271.0,72047,82381.0,97235,64531.0,77895,25658.0,26492,110000,JNTUH,2022
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,58409.0,109051,101535.0,109051,76078.0,109051,58409.0,109051,110233.0,110233,58409.0,109051,87504.0,122723,124301.0,124301,95105.0,109051,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,24496.0,26790,64520.0,80177,41931.0,55697,24496.0,26790,35426.0,56229,78686.0,78686,78932.0,114747,63192.0,119270,30762.0,32183,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ANE,AERONAUTICAL ENGINEERING,113951.0,113951,113951.0,116716,116677.0,116677,113951.0,113951,113951.0,114351,113951.0,113951,124288.0,124288,125264.0,125264,113951.0,113951,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),22971.0,30541,60194.0,60194,40585.0,41825,36417.0,36417,36183.0,42373,50829.0,70039,82123.0,94371,47241.0,90556,25061.0,30868,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),26951.0,28480,60860.0,70475,39641.0,44431,45780.0,98777,34250.0,43498,49662.0,62356,77449.0,81724,62221.0,85561,28112.0,29348,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,16324.0,16509,37137.0,40185,27685.0,29094,57385.0,57385,26440.0,29275,43872.0,46328,45202.0,48593,33181.0,39648,19883.0,20191,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,30429.0,30429,63503.0,91256,45190.0,46336,30429.0,41557,41224.0,41224,71416.0,74123,91703.0,112893,45426.0,109784,35213.0,36048,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),22596.0,25463,55887.0,62783,34053.0,44720,38385.0,70463,30333.0,40878,55618.0,74706,84848.0,98429,48711.0,89918,25131.0,26203,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),34291.0,34740,73180.0,92800,51229.0,54106,34291.0,57085,49177.0,50509,82415.0,82415,110463.0,124154,85402.0,85402,34291.0,40928,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,41709.0,41709,80136.0,80136,63458.0,66483,41709.0,41709,54221.0,61536,98565.0,98565,120501.0,125850,78142.0,78142,44165.0,46313,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53682.0,79959,105975.0,118464,53682.0,86191,53682.0,79959,113131.0,113131,98043.0,98043,119401.0,119401,95416.0,95416,102460.0,104514,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,27555.0,29217,59125.0,64325,44480.0,47875,68938.0,68938,42618.0,46953,55942.0,55942,96555.0,108803,65432.0,102481,29798.0,29798,110000,JNTUH,2022
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,75974.0,117501,105039.0,117501,112598.0,117501,75974.0,117501,118057.0,118057,115611.0,117501,126049.0,126049,126007.0,126007,118251.0,118251,110000,JNTUH,2022
MLRP,MARRI LAXMAN REDDY INSTITUTE OF PHARMACY,DUNDIGAL,MDL,COED,PVT,2007,PHD,PHARM - D (M.P.C. STREAM),48566.0,48566,48566.0,48566,48566.0,48566,48566.0,48566,48566.0,48566,48566.0,48566,48566.0,48566,48566.0,48566,48566.0,48566,68000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,111634.0,111634,111634.0,111634,111634.0,111634,111634.0,111634,118107.0,118107,111634.0,111634,123754.0,123754,123150.0,123150,111634.0,111634,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),27613.0,30934,72128.0,100633,51948.0,51948,27613.0,30934,44790.0,57872,73122.0,73122,90951.0,114480,68163.0,123755,33604.0,36428,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),34331.0,34859,76379.0,87739,51027.0,52130,34331.0,43393,46197.0,46505,72695.0,110799,99071.0,119947,73054.0,123262,34331.0,35358,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,19674.0,27606,47352.0,74811,35382.0,35691,49368.0,49368,30049.0,33361,54049.0,94688,58181.0,68693,46882.0,78626,22851.0,29417,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,33907.0,35375,70381.0,70381,52044.0,55562,33907.0,47399,52651.0,54499,83848.0,83848,108307.0,112142,81271.0,81271,37174.0,39494,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),27564.0,31699,64613.0,77499,44299.0,47912,74009.0,91824,41808.0,43839,76201.0,76201,99274.0,119891,72492.0,122842,31134.0,33865,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47620.0,51664,111785.0,111785,75944.0,76826,64691.0,64691,62863.0,73371,111079.0,116287,123620.0,124252,97491.0,124907,52541.0,53061,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,71567.0,71567,107150.0,107150,110863.0,117078,78285.0,78285,91800.0,105131,108320.0,108320,122300.0,124279,111953.0,111953,71567.0,89333,100000,JNTUH,2022
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,34540.0,35099,76228.0,98255,54105.0,56815,49244.0,49244,48713.0,52227,84671.0,84671,108527.0,119162,81411.0,90934,36412.0,37458,100000,JNTUH,2022
